Actor2Geo_CountryCode,Year,GoldsteinScale,AvgTone,QuadClass,NumMentions
GR,2014,1.4211864406779682,-2.146326130359068,1.5847457627118644,5.737288135593221
GR,2015,1.929230769230765,-1.0849821556720358,1.406153846153846,7.926153846153846
GR,2017,1.3376623376623373,-3.6205688036420915,1.7922077922077921,5.207792207792208
GR,2018,1.8069444444444367,0.2548384737542548,1.3564814814814814,5.842592592592593
GR,2019,1.8624390243902442,-0.35550443068796855,1.4585365853658536,7.741463414634146
GT,2005,2.56,-0.2413577845731461,1.0,5.2
GT,2006,2.4499999999999997,0.8356129763770884,1.0,14.333333333333334
GT,2007,2.2,-2.1863626735754136,1.3,6.4
GT,2008,4.12,-2.957818852085423,1.3,3.6
GT,2009,-0.3374999999999999,-1.12461301788497,1.625,8.5
GT,2014,1.5625,-2.5691718363399483,1.6875,4.8125
GT,2015,0.16249999999999995,-2.5700207789535394,1.8541666666666667,8.604166666666666
GT,2016,0.22033898305084745,-4.208251816767653,1.7966101694915255,11.542372881355933
GT,2017,-1.3454545454545455,-1.0371240543450446,2.5454545454545454,5.2727272727272725
GT,2018,1.4971428571428582,-2.5671061225310607,1.542857142857143,7.3428571428571425
GT,2019,1.7581081081081087,-1.9206369228326328,1.5810810810810811,8.5
GV,2006,4.0,-5.6105610561056105,1.0,8.0
GV,2007,1.1166666666666665,-1.21786715675879,1.6666666666666667,4.0
GV,2009,-10.0,-5.988023952095809,4.0,5.0
GV,2014,2.5666666666666664,-5.275189983827169,1.6666666666666667,3.0
GV,2015,1.992592592592592,-0.6997006741089796,1.3333333333333333,9.814814814814815
GV,2016,1.8295081967213112,1.0779208801323157,1.2131147540983607,4.885245901639344
GV,2017,3.0500000000000003,-3.4565073548124405,1.0,2.6666666666666665
GV,2018,-0.23793103448275857,-1.324363598700375,1.7586206896551724,8.10344827586207
GV,2019,2.2290322580645165,-3.5197977414523627,1.3870967741935485,8.548387096774194
GY,2009,2.3333333333333335,0.8658869066674234,1.0,5.333333333333333
GY,2014,0.75,-2.074931036758362,1.5,6.625
GY,2015,0.9199999999999998,-2.4694590309111772,1.8333333333333333,4.766666666666667
GY,2016,2.7399999999999998,-0.030067735744620006,1.5,3.5
GY,2017,2.35,0.9752202546041366,1.1666666666666667,5.166666666666667
GY,2018,1.6642857142857141,-1.3607276617681328,1.4285714285714286,6.214285714285714
GY,2019,0.8333333333333334,-1.3341163657604511,1.8888888888888888,6.555555555555555
GZ,2005,-7.0,-6.07395267847998,3.0,1.0
GZ,2006,-1.2,-1.743589743589744,1.8,3.2
GZ,2007,1.3187499999999999,-1.0714067469662782,1.5625,2.25
GZ,2008,-3.8823529411764706,-8.397074369453836,3.1176470588235294,6.117647058823529
GZ,2009,-4.25,-5.661474336432194,2.625,2.25
GZ,2014,-6.009090909090909,-5.743872503659276,3.409090909090909,4.7272727272727275
GZ,2015,-0.4411764705882349,-2.972150420531154,1.8235294117647058,4.705882352941177
GZ,2016,-0.1666666666666666,-2.20507811550953,2.0416666666666665,5.0
GZ,2017,5.461538461538462,1.5758613683587408,1.5384615384615385,8.846153846153847
GZ,2018,1.5363636363636362,-3.5211544390717195,1.7272727272727273,4.818181818181818
GZ,2019,3.05,-1.2352389622495292,1.1,5.1
HA,2005,-5.883333333333333,-3.372159215275518,2.8333333333333335,4.666666666666667
HA,2006,2.0666666666666664,-1.7112804124163044,1.1666666666666667,3.6666666666666665
HA,2007,1.9444444444444444,-2.5294348411893277,1.1111111111111112,2.888888888888889
HA,2008,0.5,-1.2740372177160353,1.75,7.5
HA,2009,3.200000000000003,3.986917135278753,1.037037037037037,2.888888888888889
HA,2014,3.78,2.112167380104466,1.2,4.6
HA,2015,2.2456140350877196,-1.8362270041107271,1.4912280701754386,8.982456140350877
HA,2016,0.9884057971014495,-0.9669734844602963,1.7536231884057971,5.231884057971015
HA,2018,2.11311475409836,-2.5047237308637635,1.2459016393442623,7.590163934426229
HA,2019,2.699999999999999,-3.397921775667457,1.3043478260869565,7.956521739130435
HK,2005,3.3333333333333335,0.12714426204100973,1.2,5.0
HK,2006,2.896491228070176,-0.25366495218567464,2.1228070175438596,1.5964912280701755
HK,2007,2.8000000000000003,0.6309776131864301,1.0,7.0
HK,2008,-0.0363636363636364,0.40242970018283003,1.9090909090909092,3.1818181818181817
HK,2009,1.5409090909090908,-2.5043616653064458,1.2727272727272727,3.8181818181818183
HK,2014,-0.08039215686274527,-1.9780408096953572,1.9411764705882353,5.176470588235294
HK,2015,0.7304347826086952,-1.455708315988478,1.6304347826086956,6.934782608695652
HK,2016,0.7530612244897956,-1.683762221258245,1.9183673469387754,3.2448979591836733
HK,2017,-1.011111111111111,-1.7626624054973292,2.111111111111111,5.222222222222222
HK,2018,2.4975,0.6721109808903333,1.225,7.5
HK,2019,1.6283783783783798,-1.409280065753808,1.5945945945945945,5.945945945945946
HO,2006,0.8875000000000001,-3.1476355692819813,1.375,3.75
HO,2007,-1.56,0.838226357806762,2.0,4.7
HO,2008,-0.3555555555555553,-4.029699207488384,1.7777777777777777,2.5555555555555554
HO,2009,-0.5,-4.761587750686525,1.5,3.5
HO,2014,0.8,-2.343292013751682,1.8,6.5
HO,2015,1.4333333333333336,-1.8163722101528679,1.7291666666666667,9.458333333333334
HO,2016,1.934782608695653,-0.6648600053684203,1.565217391304348,7.0144927536231885
HO,2017,-1.7777777777777777,-3.9011406332386764,2.3333333333333335,3.111111111111111
HO,2018,1.0410958904109593,-2.0590855386350584,1.5890410958904109,7.63013698630137
HO,2019,0.5333333333333332,-3.839097525960577,1.8194444444444444,7.555555555555555
HR,2006,1.8399999999999999,5.903899612038605,1.2,9.3
HR,2007,1.72,-1.170485255810892,1.0,3.8
HR,2008,2.5,-0.3489718516936374,1.5,5.25
HR,2009,2.6199999999999997,-1.6893216362993684,1.0,4.6
HR,2014,1.4217391304347824,-2.1794091893699914,1.5217391304347827,7.608695652173913
HR,2015,1.598387096774193,-1.0862890374418235,1.5,7.467741935483871
HR,2016,1.3425742574257429,-1.4343552829465442,1.6336633663366336,6.356435643564357
HR,2017,1.7826923076923085,-0.691817685475558,1.5,7.173076923076923
HR,2018,1.201265822784811,-1.5754020384507599,1.5569620253164558,8.037974683544304
HR,2019,2.216666666666667,-0.39643854650183147,1.4791666666666667,8.291666666666666
HU,2005,3.5583333333333336,-1.4248019815993107,1.9166666666666667,6.166666666666667
HU,2006,4.322727277062156,1.959054909083495,1.4545454545454546,5.954545454545454
HU,2007,-4.6642857142857155,-0.4961100844580347,2.7857142857142856,4.928571428571429
HU,2008,2.266666666666667,-0.2577397709876476,1.8333333333333333,7.0
HU,2009,-3.1842105263157903,-0.5301295796992076,2.526315789473684,5.315789473684211
HU,2014,2.957142857142857,-0.47125436867806436,1.2857142857142858,6.6
HU,2015,0.4079999999999999,-2.317311719996855,1.7733333333333334,7.013333333333334
HU,2016,0.1887755102040825,-3.305595354524725,1.780612244897959,6.520408163265306
HU,2017,0.27837837837837803,-1.0833630245439834,1.5945945945945945,5.162162162162162
HU,2018,2.009615384615384,-1.2849341125838107,1.4038461538461537,8.51923076923077
HU,2019,1.8015151515151533,-0.42272700805055663,1.3484848484848484,7.954545454545454
IC,2005,-0.5,-2.9868026270144,2.75,6.5
IC,2006,4.8999999999999995,1.6463601250776998,1.0,4.25
IC,2007,5.47,-1.0869125671355635,1.1,6.2
IC,2008,0.85,-1.726381384681415,1.0,5.125
IC,2009,1.5666666666666664,1.05072463768116,1.0,4.0
IC,2014,2.6333333333333333,-0.51234909595374,1.5,4.666666666666667
IC,2015,2.2809523809523804,0.6858022042584351,1.1904761904761905,9.666666666666666
IC,2016,2.4285714285714284,-2.074610664388983,1.3428571428571427,6.171428571428572
IC,2017,0.13333333333333333,-3.899427779639066,1.0,2.5
IC,2018,2.3562499999999997,-0.5193994199449175,1.375,8.8125
IC,2019,2.3307692307692305,0.23545485344082703,1.5,7.538461538461538
ID,2005,-1.9976562499999997,-3.3271059537033216,2.7265625,4.4375
ID,2006,-0.01333333333333305,-2.780137678463633,2.033333333333333,6.133333333333334
ID,2007,0.6656249999999999,-1.1225464821280877,1.96875,5.46875
ID,2008,2.221739130434782,1.8561461910782853,1.3478260869565217,4.478260869565218
ID,2009,-1.3763157894736842,0.21954348982108396,1.894736842105263,4.315789473684211
ID,2014,1.4133858267716553,-1.6627856170336532,1.5511811023622046,5.196850393700787
ID,2015,1.7293577981651387,-1.198153073541668,1.4908256880733946,7.720183486238532
ID,2016,1.5515337423312867,-1.2706674686908384,1.5858895705521472,5.628834355828221
ID,2017,0.9903225806451615,-0.4660033401394749,1.6935483870967742,4.806451612903226
ID,2018,3.1930232558139533,0.7665495595844655,1.2790697674418605,8.279069767441861
ID,2019,1.5683168316831682,-1.5473104877361539,1.5742574257425743,8.475247524752476
IN,2005,1.396575342465754,-1.115154608624675,1.7191780821917808,4.376712328767123
IN,2006,0.5654639164197077,-1.6175131282768311,1.8608247422680413,4.391752577319588
IN,2007,0.13146067415730298,-1.961914013687037,2.0112359550561796,5.561797752808989
IN,2008,0.6739130434782613,-1.7009267848639318,1.8608695652173912,4.886956521739131
IN,2009,0.6174418604651161,-1.5613943060228785,1.6162790697674418,5.930232558139535
IN,2014,0.9432176656151376,-1.5639445310625735,1.727129337539432,5.6198738170347005
IN,2015,1.163954505624208,-1.8964768609716371,1.647419072615923,6.152230971128609
IN,2017,1.0633217993079538,-1.472390142575886,1.7797001153402539,4.269896193771626
IN,2018,0.816292134831461,-1.025369447630358,1.7247191011235956,7.061797752808989
IN,2019,1.105828220858896,-1.9996767657917573,1.7116564417177915,7.116564417177914
IR,2005,0.11824324324324324,-2.401833568082459,1.8243243243243243,5.6824324324324325
IR,2006,-0.1818181817843158,-2.566171034680401,1.9431818181818181,4.954545454545454
IR,2007,-0.9355421686746989,-2.8302566067505976,2.0421686746987953,4.698795180722891
IR,2008,-3.4859154929577487,-3.2757527543708624,2.7183098591549295,4.359154929577465
IR,2009,-0.19181818181818178,-3.0820595506004342,2.0454545454545454,4.736363636363636
IR,2014,1.5555555555555531,-2.0302834721679126,1.7955555555555556,4.9911111111111115
IR,2015,1.3467787114845944,-1.6554702776435726,1.6274509803921569,6.3277310924369745
IR,2017,1.0696629213483122,-4.120553457231198,1.9138576779026217,4.1835205992509366
IR,2018,0.9126315789473686,-2.5416156733325153,1.7894736842105263,7.336842105263158
IR,2019,1.421052631578946,-2.9202827453986915,1.744360902255639,6.7894736842105265
IS,2005,-0.45639810426540234,-3.415929213157715,2.156398104265403,3.938388625592417
IS,2006,-1.0947368404321531,-2.9756633010654756,2.0912280701754384,5.063157894736842
IS,2007,-2.5818421052631626,-3.3648439980307177,2.526315789473684,4.7
IS,2008,-3.55049309664694,-5.198998644741545,2.7140039447731756,6.372781065088757
IS,2009,-2.906681034482754,-3.7239204220154565,2.4547413793103448,6.648706896551724
IS,2014,-1.0680811808118096,-3.557697092965783,2.2214022140221403,4.339483394833948
IS,2015,1.0058704453441274,-2.7064969664832192,1.680161943319838,6.052631578947368
IS,2017,0.22865671641791085,-2.4468046781319015,1.9970149253731344,4.11044776119403
IS,2018,1.216129032258065,-2.2998180658926937,1.650124069478908,6.074441687344913
IS,2019,0.5871720116618082,-2.9068172074179097,1.7696793002915452,6.335276967930029
IT,2005,-0.7384615384615384,-0.1946463621433243,1.8974358974358974,4.384615384615385
IT,2006,1.6807692319918903,-2.3739313401602353,1.641025641025641,5.384615384615385
IT,2007,-0.40098039215686215,-3.904925402690821,1.7549019607843137,6.754901960784314
IT,2008,0.11568627450980386,-1.6773290035729065,1.9019607843137254,4.529411764705882
IT,2009,0.9438596491228066,-2.166368966247511,1.4210526315789473,4.491228070175438
IT,2014,0.9441791044776108,-1.8161433767530455,1.7194029850746269,6.898507462686567
IT,2015,1.7068965517241306,-0.7146528496605192,1.4540229885057472,7.655172413793103
IT,2017,1.6334459459459463,-1.362439103012573,1.6013513513513513,6.574324324324325
IT,2018,1.6825426944971456,-0.7718012193499004,1.5502846299810247,8.193548387096774
IT,2019,2.07685714285714,-0.6478974564051089,1.5571428571428572,7.882857142857143
IV,2005,-6.5,0.19122067649379826,3.0,4.333333333333333
IV,2006,-0.8571428571428571,-4.800162836868528,2.0,3.142857142857143
IV,2007,-4.3999999999999995,-10.07475885517584,3.0,5.666666666666667
IV,2008,-3.3,-1.4595353530921602,2.5,2.0
IV,2014,0.9714285714285715,-2.6730313871732645,1.2857142857142858,7.428571428571429
IV,2015,1.6769230769230763,-0.41318333037662,1.4102564102564104,6.641025641025641
IV,2016,0.47142857142857153,-0.9227433381930029,1.5,7.071428571428571
IV,2017,-1.88,-4.853506777756266,2.2,2.4
IV,2018,2.5,-2.6929950270153333,1.8333333333333333,6.166666666666667
IV,2019,3.1923076923076916,-2.1520239902382023,1.5384615384615385,6.461538461538462
IZ,2005,-3.7100558659217904,-3.685184523021574,2.8379888268156424,4.301675977653631
IZ,2006,1.9443925233644879,-3.2540666133130416,1.4813084112149533,3.4813084112149535
IZ,2007,0.012499999999999357,-4.401336882077159,2.0,3.9903846153846154
IZ,2008,-0.2659574468085108,-2.4184297918151842,2.021276595744681,5.276595744680851
IZ,2009,-1.8499999999999999,-3.226418070892561,2.1842105263157894,4.2894736842105265
IZ,2014,-0.5827794561933537,-3.7566592677562314,2.283987915407855,4.978851963746224
IZ,2015,-0.4049723756906075,-3.163257615569591,2.0662983425414363,6.629834254143646
IZ,2017,-1.743617021276596,-4.224179730356429,2.5319148936170213,4.542553191489362
IZ,2018,1.488888888888889,-1.7741608861304519,1.5740740740740742,6.296296296296297
IZ,2019,0.44808743169398907,-3.5283415055539598,1.8469945355191257,6.371584699453552
JA,2005,1.715384615384616,-1.3591658648584906,1.4615384615384615,4.329670329670329
JA,2006,-0.3610169491525425,-0.43357816378631764,2.169491525423729,4.677966101694915
JA,2007,1.7777777777777781,0.06303799768825372,1.4603174603174602,5.285714285714286
JA,2008,1.4830985915492958,-0.6308253586157734,1.7746478873239437,3.8732394366197185
JA,2009,2.3662337662337674,-0.11194218238108508,1.6233766233766234,4.48051948051948
JA,2014,1.7227564102564104,-0.3327779742102784,1.5673076923076923,5.403846153846154
JA,2015,1.7039062498137345,-0.4663074611027766,1.5390625,6.36328125
JA,2017,1.7920731707317075,-0.7312854523387645,1.6615853658536586,5.682926829268292
JA,2018,1.826422764227643,-1.5789976538540471,1.5853658536585367,7.439024390243903
JA,2019,1.6347402597402605,-0.6191794983203459,1.4610389610389611,7.0811688311688314
JE,2005,2.4499999999999997,0.9018872456030252,1.6666666666666667,4.833333333333333
JE,2006,4.5625,-1.090322325735961,1.75,13.75
JE,2007,-4.7,-0.014166914587671997,3.5,6.0
JE,2008,-3.0,-0.2899168578096401,2.0,4.0
JE,2009,0.8749999999999998,-5.44323483670296,1.75,4.0
JE,2014,2.3,-2.189763508997456,1.6,3.3
JE,2015,1.1657142857142853,-1.7333335886149317,1.6571428571428573,5.685714285714286
JE,2016,0.6583333333333338,-3.6695864582015703,1.9166666666666667,4.8125
JE,2017,0.7347826086956518,-2.3360626513316256,1.9565217391304348,3.260869565217391
JE,2018,1.851428571428571,-1.0398781126870649,1.4285714285714286,7.685714285714286
JE,2019,1.515238095238097,-1.4082492380822424,1.438095238095238,6.695238095238095
JM,2005,2.78,0.811872381833944,1.1,4.1
JM,2006,1.2181818181818183,-2.4348278889634694,2.1818181818181817,4.818181818181818
JM,2007,4.1625,2.841122652897845,1.875,2.625
JM,2008,1.65,2.2251863503106226,1.0,5.5
JM,2009,3.6399999999999997,1.248717239846616,1.0,3.6
JM,2014,0.3391304347826089,-1.6502477514375125,1.6956521739130435,4.869565217391305
JM,2015,0.8304347826086954,-1.4979329879307226,1.7391304347826086,6.065217391304348
JM,2016,1.928205128205128,0.9614133459755658,1.2564102564102564,5.82051282051282
JM,2017,1.8683333333333336,-0.602652504484096,1.45,5.183333333333334
JM,2018,-2.0727272727272728,-2.2244541798739594,2.227272727272727,6.2727272727272725
JM,2019,1.4000000000000001,-1.1781844773354009,1.673913043478261,6.673913043478261
JO,2005,0.6714285714285714,-1.047465902924517,1.2857142857142858,6.571428571428571
JO,2006,-1.6600000000000001,-0.9302447522410662,2.5,3.0
JO,2007,-2.522222222222222,-1.7975074989993602,2.6666666666666665,6.222222222222222
JO,2008,0.8000000000000002,-6.073287393891662,2.1666666666666665,6.0
JO,2009,0.0,-1.5966270202080366,2.3333333333333335,3.3333333333333335
JO,2014,1.4784615384615378,-2.3120732265336255,1.6307692307692307,5.230769230769231
JO,2015,1.468131868131868,-2.1293790853342007,1.5934065934065933,7.318681318681318
JO,2016,1.7691780821917809,-1.1540227960835558,1.3972602739726028,7.1438356164383565
JO,2017,1.0192982456140345,-1.9062109002829972,1.7894736842105263,4.701754385964913
JO,2018,1.1534883720930234,-2.0588605297054365,1.6046511627906976,7.616279069767442
JO,2019,1.761832061068702,-1.2091498555993332,1.549618320610687,7.374045801526718
KE,2005,2.3421052631578942,-0.9466976300518163,1.105263157894737,5.631578947368421
KE,2006,-5.096774193548386,-2.262594413581283,2.774193548387097,5.354838709677419
KE,2007,2.2333333333333343,-0.12745184473833407,1.358974358974359,3.58974358974359
KE,2008,0.36428571428571394,-0.7142729398882697,1.9285714285714286,5.178571428571429
KE,2009,-4.726315789473684,-4.118608365751435,2.789473684210526,4.105263157894737
KE,2014,0.42385321100917445,-1.995853344677879,1.9357798165137614,4.954128440366972
KE,2015,0.8624113475177316,-2.467604571831222,1.7730496453900708,6.74468085106383
KE,2016,0.5328813559322022,-1.5514291360347132,1.6440677966101696,4.803389830508475
KE,2017,1.2280000000000006,-0.9518118272904468,1.8133333333333332,4.6466666666666665
KE,2018,0.6307692307692304,-1.579860035840099,1.8076923076923077,6.653846153846154
KE,2019,1.7860759493670888,-0.7928874412812114,1.5443037974683544,6.506329113924051
KG,2005,7.7,-1.842224527786,1.5,3.5
KG,2006,-5.0,-9.18367346938776,4.0,2.6666666666666665
KG,2007,-0.40000000000000036,-5.085609006823725,2.1666666666666665,5.833333333333333
KG,2014,4.31,-0.7311258712387139,1.2,6.4
KG,2015,2.7421052631578946,-1.4269820652025402,1.4210526315789473,10.210526315789474
KG,2016,-0.08666666666666671,-3.245915001823194,1.8666666666666667,6.333333333333333
KG,2017,7.666666666666667,-2.5273496078865167,1.3333333333333333,2.0
KG,2018,3.44,0.4829628063273546,1.3,10.6
KG,2019,2.4208333333333343,-0.6889238698391997,1.2291666666666667,9.645833333333334
KN,2005,0.3583333333333334,0.9997037263645442,1.4166666666666667,5.25
KN,2006,-2.911538461538461,-3.91747642312944,2.782051282051282,6.564102564102564
KN,2007,-2.352717391304347,-3.5161404376554173,2.777173913043478,5.163043478260869
KN,2008,2.20909090909091,-0.7131055983782812,1.393939393939394,5.196969696969697
KN,2009,-2.65,-0.6727208077155149,2.5,6.25
KN,2014,-0.05757575757575753,-2.09386919782056,2.015151515151515,5.681818181818182
KN,2015,-1.4142857142857144,-3.8370778698102277,2.1904761904761907,9.619047619047619
KN,2016,-0.013291139240506563,-2.9873623987015208,1.8670886075949367,5.531645569620253
KN,2017,0.7853146853146852,-2.958028697915394,1.965034965034965,6.034965034965035
KN,2018,2.0879518072289165,-1.0273195148810725,1.4698795180722892,6.795180722891566
KN,2019,2.086315789473685,-0.8613167576874023,1.268421052631579,7.552631578947368
KR,2014,2.6999999999999997,-2.975680246004977,1.0,5.0
KR,2015,3.4,0.3152662762189999,1.3333333333333333,7.0
KR,2016,1.4300000000000002,-2.1574203106778214,1.0,5.1
KR,2018,3.0,-0.9478672985781998,1.0,5.0
KS,2005,1.5315789473684205,-0.9320096452603298,1.5,4.973684210526316
KS,2006,-2.661764705882353,-1.854038039452871,2.6176470588235294,4.470588235294118
KS,2007,0.3799999999999999,-1.6861816830403928,2.0,4.4
KS,2008,-0.34565217391304354,-0.2997633388354732,1.7608695652173914,4.630434782608695
KS,2009,-5.925925925925929,-3.2328341930787077,3.185185185185185,5.203703703703703
KS,2014,1.6593750000000014,-1.0897144938399517,1.5677083333333333,5.625
KS,2015,1.9101265822784814,-1.0576050779000281,1.4556962025316456,6.329113924050633
KS,2016,0.5871134020618574,-1.0031468121622331,1.8298969072164948,5.030927835051546
KS,2017,1.5344086021505365,-1.7847774148077595,1.7060931899641576,6.275985663082437
KS,2018,2.2636363636363663,-0.5339930811832547,1.3766233766233766,6.51948051948052
KS,2019,1.9736654804270473,0.02065358607582858,1.402135231316726,7.857651245551601
KT,2006,2.8,-4.9210770659238605,1.0,1.0
KT,2014,-0.7000000000000001,-6.718904101890367,2.0,7.666666666666667
KT,2015,-1.05,-2.59873466257669,2.0,7.5
KU,2005,6.509090909090909,0.09330317221873452,1.7272727272727273,8.727272727272727
KU,2006,2.3333333333333335,-0.8364419410888001,1.3333333333333333,8.333333333333334
KU,2007,6.4,-3.1128404669260696,2.0,10.0
KU,2008,4.0,1.6335739647531873,1.2,2.0
KU,2014,0.32083333333333336,-2.5396247636595,1.875,5.166666666666667
KU,2015,2.3369565217391304,-0.2555783813222528,1.3695652173913044,6.217391304347826
KU,2016,0.6612403100775202,-1.0924720603686489,1.821705426356589,6.449612403100775
KU,2017,0.47894736842105273,-0.3371601114551972,1.7894736842105263,3.5789473684210527
KU,2018,2.411538461538461,1.0238513866694592,1.2692307692307692,7.346153846153846
KU,2019,2.4333333333333336,0.41056181369221195,1.2933333333333332,7.786666666666667
KV,2008,0.4,-2.7514231499051203,1.0,5.0
KV,2009,2.5,-3.7266866618402448,3.0,6.0
KV,2014,7.2,-2.432432432432435,1.5,6.0
KV,2015,2.7142857142857144,0.30711944750175446,1.3928571428571428,7.928571428571429
KV,2016,0.5256756756756754,-3.2052447930699954,1.9189189189189189,4.743243243243243
KV,2017,0.0,-4.289747532433767,2.0,7.333333333333333
KV,2018,2.1748466257668726,1.4802201164952822,1.1411042944785277,6.067484662576687
KV,2019,2.4692307692307693,-0.8293202696742673,1.358974358974359,7.17948717948718
KZ,2005,2.72,-3.2044121360780116,2.2,5.0
KZ,2006,3.94,-3.35745551702576,1.6,3.4
KZ,2007,0.0,0.8,1.0,10.0
KZ,2009,2.036363636363636,-0.7514630252092593,1.7272727272727273,5.636363636363637
KZ,2014,3.24,-0.45335927599284237,1.4666666666666666,6.466666666666667
KZ,2015,4.785714285714286,-0.4056730055588907,1.4285714285714286,7.571428571428571
KZ,2016,0.6730158730158726,-0.5435944547024878,1.5714285714285714,6.2063492063492065
KZ,2017,2.786206896551724,-0.7110450710843856,1.3448275862068966,5.413793103448276
KZ,2018,3.033333333333333,-0.6540887041545133,1.3333333333333333,8.0
KZ,2019,2.987301587301588,1.3045897835290325,1.1904761904761905,9.444444444444445
LA,2005,4.0,2.81995661605206,1.0,2.0
LA,2006,2.009090909090909,4.616604237034123,1.1818181818181819,4.181818181818182
LA,2007,-2.5,-1.3837028567344953,2.75,3.0
LA,2008,4.0,-2.8754616913508215,2.125,6.25
LA,2009,2.8666666666666667,3.6822739924497268,1.3333333333333333,8.166666666666666
LA,2014,3.0090909090909093,-0.9326169354694475,1.0909090909090908,5.181818181818182
LA,2015,-2.6833333333333336,-1.6778172538229816,2.0,5.5
LA,2016,3.082758620689655,-0.6460375372232818,1.1724137931034482,2.8275862068965516
LA,2017,2.4142857142857146,0.4642666853784257,1.0,1.9285714285714286
LA,2018,2.8,-0.27472527472527,1.0,8.0
LA,2019,2.1375,-0.27834974570288623,1.625,5.75
LE,2005,-0.4333333333333333,-4.937201460807439,2.25,4.25
LE,2006,1.0694444444444442,-2.820252145609906,1.6944444444444444,3.8333333333333335
LE,2007,4.872857142857143,-3.1847195145222216,1.6,7.7
LE,2008,-4.740425531914893,-3.040335907338782,2.8085106382978724,4.851063829787234
LE,2009,3.454545454545455,-2.973097031056537,1.1363636363636365,5.5
LE,2014,-0.9393939393939396,-3.5726459178834578,2.242424242424242,5.606060606060606
LE,2015,0.4868852459016396,-2.5049956077225555,1.8032786885245902,6.60655737704918
LE,2016,0.42666666666666686,-2.3223042966913106,2.025925925925926,5.7592592592592595
LE,2017,-3.714814814814815,-3.8971084675047347,2.7037037037037037,4.7407407407407405
LE,2018,2.130097087378644,-0.8902452569127262,1.3689320388349515,5.970873786407767
LE,2019,0.8172661870503615,-2.717296729781198,1.7194244604316546,5.81294964028777
LG,2006,1.5,-1.322783804475,1.0,4.5
LG,2007,-9.5,-1.3876040703052699,4.0,10.0
LG,2008,-7.428571428571429,-2.9441192124776525,3.5714285714285716,4.285714285714286
LG,2009,0.0,0.51546391752577,1.0,5.0
LG,2014,2.3166666666666664,-0.5495931906279945,1.5833333333333333,6.416666666666667
LG,2015,1.565217391304348,-1.1404832255626045,1.4782608695652173,8.826086956521738
LG,2016,1.9231481481481496,0.27608850008711183,1.3611111111111112,5.981481481481482
LG,2017,-0.030000000000000072,-1.5776033693367375,1.65,6.1
LG,2018,2.829411764705882,0.9770018952310461,1.2941176470588236,10.235294117647058
LG,2019,1.7108695652173918,-0.5528020148053299,1.391304347826087,7.456521739130435
LH,2005,2.309090909090909,1.1510942760942764,1.0,3.727272727272727
LH,2006,-4.0,-1.6570226196738502,3.0,4.0
LH,2007,5.697058823529411,-2.575565808115952,1.0,4.470588235294118
LH,2008,-4.666666666666667,1.3980270317802763,3.0,10.0
LH,2009,0.95,-5.48780487804878,1.0,5.0
LH,2014,1.610344827586207,-2.2927573985978493,1.9310344827586208,5.758620689655173
LH,2015,1.4785714285714282,0.2080096989960387,1.4285714285714286,8.357142857142858
LH,2016,2.0702380952380954,-1.516506909339364,1.4285714285714286,6.25
LH,2017,3.8935483870967746,-1.477945253449557,1.4838709677419355,5.129032258064516
LH,2018,2.230434782608695,-0.0868375031947605,1.434782608695652,7.434782608695652
LH,2019,0.7052631578947364,-1.3566122682642205,1.736842105263158,7.842105263157895
LI,2005,-0.6692307692307692,1.1822879161963118,2.076923076923077,4.769230769230769
LI,2006,4.68125,4.0275307476303555,2.0,4.75
LI,2007,-9.0,-8.57541650910869,4.0,4.0
LI,2014,3.206666666666666,-3.0693073871302397,1.4,4.266666666666667
LI,2015,3.3357142857142854,-1.0477210455213313,1.0714285714285714,7.714285714285714
LI,2016,2.858730158730159,0.11160138780434038,1.492063492063492,5.142857142857143
LI,2017,-2.0,2.99500831946756,3.0,4.0
LI,2018,0.9428571428571431,-3.530496732127036,1.7142857142857142,6.428571428571429
LI,2019,2.5714285714285716,-1.5736002280228674,1.2857142857142858,8.0
LO,2005,3.6,-2.9426971133132263,1.0,4.666666666666667
LO,2006,1.5999999999999999,-2.7562612596255414,1.3333333333333333,9.333333333333334
LO,2007,1.6,-2.28500380734818,2.0,7.5
LO,2008,-3.3999999999999995,-5.04562628414555,2.5185185185185186,5.0
LO,2014,1.9933333333333332,-0.797877931232474,1.6,5.466666666666667
LO,2015,2.225,-1.5308743500625202,1.5833333333333333,6.416666666666667
LO,2016,1.7418918918918924,0.7134736584672039,1.4189189189189189,6.621621621621622
LO,2017,-1.8333333333333333,-3.055828215627196,2.6666666666666665,5.333333333333333
LO,2018,2.275862068965517,-1.2231393737002973,1.2413793103448276,7.758620689655173
LO,2019,2.0159999999999996,-0.7447902498681819,1.44,6.4
LS,2009,-9.5,-4.78955007256894,4.0,2.0
LS,2015,2.95,-3.3555256270169966,1.0,5.5
LS,2016,1.0714285714285714,-0.6868489512494692,2.0,4.285714285714286
LS,2018,3.8499999999999996,0.47875342251241015,1.375,9.75
LS,2019,2.5,1.49031296572281,1.0,8.0
LT,2008,2.44,-3.4285714285714306,1.0,1.4
LT,2014,2.9000000000000004,-2.482373098369668,1.5,7.125
LT,2015,5.7,-7.064858285515565,1.5,7.0
LT,2016,-6.1,-0.53050397877985,4.0,10.0
LT,2017,-0.31428571428571417,-0.044209716496899976,2.2857142857142856,5.285714285714286
