"Extracted from the UNHCR Population Statistics Reference Database","United Nations High Commissioner for Refugees"
"Date extracted: 2019-10-20 20:03:25 +02:00"

Year,"Country / territory of asylum/residence",Origin,"RSD procedure type / level","Applied during year"
2016,"United States of America",Turkey,"G / EO",51
2016,"United States of America",Turkey,"G / IN",632
2016,"Venezuela (Bolivarian Republic of)",Turkey,"G / FI",
2016,"South Africa",Turkey,"G / AR",
2016,"South Africa",Turkey,"G / FI",3
2016,"South Africa",Turkey,"G / AR",
2016,"United Kingdom",Tuvalu,"G / RA",
2016,"United Kingdom",Tuvalu,"G / FI",
2016,"United Kingdom",Tuvalu,"G / AR",
2016,"New Zealand",Tuvalu,"G / FI",6
2016,"South Africa",Tuvalu,"G / FI",
2016,Argentina,"United Rep. of Tanzania","G / AR",
2016,Argentina,"United Rep. of Tanzania","G / FI",
2016,Australia,"United Rep. of Tanzania","G / AR",2
2016,Australia,"United Rep. of Tanzania","G / FI",6
2016,Austria,"United Rep. of Tanzania","G / FA",1
2016,Belgium,"United Rep. of Tanzania","G / RA",17
2016,Belgium,"United Rep. of Tanzania","G / JR",6
2016,Belgium,"United Rep. of Tanzania","G / FI",9
2016,Bulgaria,"United Rep. of Tanzania","G / FI",
2016,Brazil,"United Rep. of Tanzania","G / FI",3
2016,Canada,"United Rep. of Tanzania","G / FI",46
2016,Switzerland,"United Rep. of Tanzania","G / FI",2
2016,China,"United Rep. of Tanzania","U / AR",1
2016,China,"United Rep. of Tanzania","U / FI",
2016,"Dem. Rep. of the Congo","United Rep. of Tanzania","G / FI",
2016,"Czech Rep.","United Rep. of Tanzania","G / FI",
2016,Germany,"United Rep. of Tanzania","G / JR",
2016,Germany,"United Rep. of Tanzania","G / NA",74
2016,Germany,"United Rep. of Tanzania","G / RA",5
2016,Denmark,"United Rep. of Tanzania","G / FI",2
2016,Egypt,"United Rep. of Tanzania","U / FI",
2016,Spain,"United Rep. of Tanzania","G / FI",1
2016,Ethiopia,"United Rep. of Tanzania","J / FI",
2016,Finland,"United Rep. of Tanzania","G / RA",
2016,Finland,"United Rep. of Tanzania","G / FI",1
2016,France,"United Rep. of Tanzania","G / FI",5
2016,France,"United Rep. of Tanzania","G / RA",1
2016,France,"United Rep. of Tanzania","G / AR",4
2016,"United Kingdom","United Rep. of Tanzania","G / AR",20
2016,"United Kingdom","United Rep. of Tanzania","G / FI",37
2016,"United Kingdom","United Rep. of Tanzania","G / RA",
2016,Greece,"United Rep. of Tanzania","G / RA",2
2016,Greece,"United Rep. of Tanzania","G / FI",3
2016,Greece,"United Rep. of Tanzania","G / AR",6
2016,Hungary,"United Rep. of Tanzania","G / FA",
2016,Ireland,"United Rep. of Tanzania","G / AR",
2016,Ireland,"United Rep. of Tanzania","G / SP",
2016,Ireland,"United Rep. of Tanzania","G / SP",
2016,Ireland,"United Rep. of Tanzania","G / FI",
2016,Italy,"United Rep. of Tanzania","G / FI",10
2016,Kenya,"United Rep. of Tanzania","J / FI",24
2016,Kenya,"United Rep. of Tanzania","J / AR",9
2016,"Rep. of Korea","United Rep. of Tanzania","G / FA",9
2016,Malawi,"United Rep. of Tanzania","G / FI",2
2016,Namibia,"United Rep. of Tanzania","G / FI",
2016,Netherlands,"United Rep. of Tanzania","G / RA",8
2016,Netherlands,"United Rep. of Tanzania","G / FI",10
2016,Norway,"United Rep. of Tanzania","G / AR",
2016,Norway,"United Rep. of Tanzania","G / FI",2
2016,Peru,"United Rep. of Tanzania","G / FI",1
2016,Philippines,"United Rep. of Tanzania","G / FA",
2016,Romania,"United Rep. of Tanzania","G / RA",1
2016,Romania,"United Rep. of Tanzania","G / JR",
2016,Senegal,"United Rep. of Tanzania","G / FA",
2016,Somalia,"United Rep. of Tanzania","U / FI",70
2016,Sweden,"United Rep. of Tanzania","G / FI",33
2016,Sweden,"United Rep. of Tanzania","G / AR",33
2016,Sweden,"United Rep. of Tanzania","G / RA",14
2016,"Syrian Arab Rep.","United Rep. of Tanzania","U / JR",
2016,"Syrian Arab Rep.","United Rep. of Tanzania","U / FI",
2016,Thailand,"United Rep. of Tanzania","U / FI",1
2016,Turkey,"United Rep. of Tanzania","U / FI",1
2016,Uganda,"United Rep. of Tanzania","G / FA",
2016,Uruguay,"United Rep. of Tanzania","G / FI",2
2016,"United States of America","United Rep. of Tanzania","G / EO",11
2016,"United States of America","United Rep. of Tanzania","G / IN",40
2016,Yemen,"United Rep. of Tanzania","U / FI",
2016,"South Africa","United Rep. of Tanzania","G / AR",
2016,"South Africa","United Rep. of Tanzania","G / AR",
2016,"South Africa","United Rep. of Tanzania","G / FI",299
2016,"South Africa",Uganda,"G / AR",
2016,"South Africa",Uganda,"G / FI",733
2016,Zambia,Uganda,"G / FI",1
2016,Angola,Uganda,"G / FI",
2016,Australia,Uganda,"G / FI",17
2016,Australia,Uganda,"G / AR",10
2016,Austria,Uganda,"G / FA",11
2016,Burundi,Uganda,"G / AR",1
2016,Burundi,Uganda,"G / FI",4
2016,Belgium,Uganda,"G / JR",4
2016,Belgium,Uganda,"G / RA",5
2016,Belgium,Uganda,"G / FI",8
2016,Bulgaria,Uganda,"G / FI",
2016,Brazil,Uganda,"G / FI",1
2016,Botswana,Uganda,"G / FI",
2016,Canada,Uganda,"G / FI",108
2016,Switzerland,Uganda,"G / FI",11
2016,Switzerland,Uganda,"G / FI",1
2016,Chile,Uganda,"G / FI",
2016,China,Uganda,"U / FI",19
2016,China,Uganda,"U / AR",7
2016,"Côte d'Ivoire",Uganda,"J / FA",
2016,Cameroon,Uganda,"U / AR",
2016,"Dem. Rep. of the Congo",Uganda,"G / FI",2
2016,"Costa Rica",Uganda,"G / FI",
2016,Germany,Uganda,"G / RA",5
2016,Germany,Uganda,"G / NA",152
2016,Germany,Uganda,"G / JR",
2016,Denmark,Uganda,"G / AR",21
2016,Denmark,Uganda,"G / FI",21
2016,Egypt,Uganda,"U / AR",1
2016,Egypt,Uganda,"U / FI",22
2016,Spain,Uganda,"G / FI",2
2016,Ethiopia,Uganda,"J / FI",1
2016,Finland,Uganda,"G / RA",
2016,Finland,Uganda,"G / FI",12
2016,France,Uganda,"G / AR",8
2016,France,Uganda,"G / FI",17
2016,"United Kingdom",Uganda,"G / RA",4
2016,"United Kingdom",Uganda,"G / AR",100
2016,"United Kingdom",Uganda,"G / FI",216
2016,Ghana,Uganda,"G / FI",1
2016,Greece,Uganda,"G / RA",1
2016,Greece,Uganda,"G / FI",32
2016,Greece,Uganda,"G / AR",31
2016,Hungary,Uganda,"G / FA",
2016,Hungary,Uganda,"G / RA",1
2016,Indonesia,Uganda,"U / FI",1
2016,India,Uganda,"U / FI",2
2016,India,Uganda,"U / AR",
2016,Ireland,Uganda,"G / AR",2
2016,Ireland,Uganda,"G / SP",1
2016,Ireland,Uganda,"G / RA",1
2016,Ireland,Uganda,"G / SP",2
2016,Ireland,Uganda,"G / FI",9
2016,Iraq,Uganda,"U / FI",
2016,Iceland,Uganda,"G / FI",1
2016,Italy,Uganda,"G / FI",18
2016,Jordan,Uganda,"U / FI",
2016,Japan,Uganda,"G / AR",
2016,Kenya,Uganda,"J / AR",19
2016,Kenya,Uganda,"J / FI",651
2016,"Rep. of Korea",Uganda,"G / FA",103
2016,Lesotho,Uganda,"G / FI",3
2016,Luxembourg,Uganda,"G / AR",1
2016,Luxembourg,Uganda,"G / FI",2
2016,Morocco,Uganda,"U / AR",
2016,Mexico,Uganda,"G / FI",2
2016,Malta,Uganda,"G / FI",1
2016,Mozambique,Uganda,"G / FI",1
2016,Malawi,Uganda,"G / FI",5
2016,Malaysia,Uganda,"U / FI",4
2016,Namibia,Uganda,"G / FI",3
2016,Netherlands,Uganda,"G / FI",89
2016,Netherlands,Uganda,"G / RA",20
2016,Norway,Uganda,"G / FI",7
2016,Norway,Uganda,"G / RA",2
2016,Norway,Uganda,"G / AR",11
2016,"New Zealand",Uganda,"G / FI",
2016,Poland,Uganda,"G / FI",1
2016,Portugal,Uganda,"G / FI",1
2016,Senegal,Uganda,"G / FA",
2016,Somalia,Uganda,"U / FI",
2016,"South Sudan",Uganda,"U / FI",
2016,Slovakia,Uganda,"G / FI",2
2016,Sweden,Uganda,"G / AR",44
2016,Sweden,Uganda,"G / RA",16
2016,Sweden,Uganda,"G / FI",64
2016,Swaziland,Uganda,"G / FI",
2016,"Trinidad and Tobago",Uganda,"U / AR",2
2016,Turkey,Uganda,"U / AR",28
2016,Turkey,Uganda,"U / FI",269
2016,Ukraine,Uganda,"G / FI",
2016,Ukraine,Uganda,"G / JR",
2016,"United States of America",Uganda,"G / EO",17
2016,"United States of America",Uganda,"G / IN",528
2016,Vanuatu,Uganda,"U / FI",
2016,"South Africa",Uganda,"G / AR",
2016,"South Africa",Ukraine,"G / AR",
2016,Albania,Ukraine,"G / FI",2
2016,Argentina,Ukraine,"G / AR",
2016,Argentina,Ukraine,"G / FI",67
2016,Armenia,Ukraine,"G / JR",1
2016,Armenia,Ukraine,"G / FI",8
2016,Australia,Ukraine,"G / FI",30
2016,Australia,Ukraine,"G / AR",19
2016,Austria,Ukraine,"G / FA",339
2016,Azerbaijan,Ukraine,"G / FI",
2016,Azerbaijan,Ukraine,"U / FI",2
2016,Belgium,Ukraine,"G / FI",126
2016,Belgium,Ukraine,"G / JR",77
2016,Belgium,Ukraine,"G / RA",60
2016,Bulgaria,Ukraine,"G / FI",18
2016,Bulgaria,Ukraine,"G / RA",6
2016,"Bosnia and Herzegovina",Ukraine,"G / JR",
2016,Belarus,Ukraine,"G / JR",3
2016,Belarus,Ukraine,"G / FI",631
2016,Brazil,Ukraine,"G / FI",9
2016,Canada,Ukraine,"G / FI",275
2016,Switzerland,Ukraine,"G / FI",85
2016,Switzerland,Ukraine,"G / FI",11
2016,Chile,Ukraine,"G / FI",
2016,China,Ukraine,"U / FI",
2016,Colombia,Ukraine,"G / FI",
2016,"Costa Rica",Ukraine,"G / FI",1
2016,Cyprus,Ukraine,"G / FI",25
2016,Cyprus,Ukraine,"G / RA",1
2016,Cyprus,Ukraine,"G / AR",2
2016,Cyprus,Ukraine,"G / FI",2
2016,"Czech Rep.",Ukraine,"G / FI",357
2016,"Czech Rep.",Ukraine,"G / RA",150
2016,Germany,Ukraine,"G / NA",2389
2016,Germany,Ukraine,"G / RA",104
2016,Germany,Ukraine,"G / JR",
2016,Denmark,Ukraine,"G / FI",96
2016,Denmark,Ukraine,"G / AR",51
2016,"Dominican Rep.",Ukraine,"U / FI",
2016,Spain,Ukraine,"G / FI",2764
2016,Estonia,Ukraine,"G / FI",7
2016,Finland,Ukraine,"G / FI",56
2016,Finland,Ukraine,"G / RA",9
2016,Fiji,Ukraine,"G / AR",
2016,France,Ukraine,"G / RA",124
2016,France,Ukraine,"G / AR",634
2016,France,Ukraine,"G / RA",79
2016,France,Ukraine,"G / FI",534
2016,"United Kingdom",Ukraine,"G / AR",49
2016,"United Kingdom",Ukraine,"G / FI",127
2016,"United Kingdom",Ukraine,"G / RA",9
2016,Georgia,Ukraine,"G / FI",54
2016,Greece,Ukraine,"G / FI",114
2016,Greece,Ukraine,"G / AR",68
2016,Greece,Ukraine,"G / RA",8
2016,Guatemala,Ukraine,"G / FI",
2016,Croatia,Ukraine,"G / JR",7
2016,Croatia,Ukraine,"G / FI",5
2016,Hungary,Ukraine,"G / FA",
2016,Hungary,Ukraine,"G / RA",3
2016,Hungary,Ukraine,"G / FI",20
2016,Indonesia,Ukraine,"U / FI",
2016,India,Ukraine,"U / FI",6
2016,India,Ukraine,"U / AR",4
2016,Ireland,Ukraine,"G / AR",28
2016,Ireland,Ukraine,"G / FI",20
2016,Ireland,Ukraine,"G / SP",8
2016,Ireland,Ukraine,"G / SP",1
2016,Iraq,Ukraine,"U / FI",
2016,Iceland,Ukraine,"G / FI",11
2016,Italy,Ukraine,"G / FI",2571
2016,Jordan,Ukraine,"U / FI",3
2016,Kazakhstan,Ukraine,"G / FI",2
2016,Kazakhstan,Ukraine,"G / AR",2
2016,Kyrgyzstan,Ukraine,"G / FI",4
2016,"Rep. of Korea",Ukraine,"G / FA",5
2016,Kuwait,Ukraine,"U / FI",
2016,Lebanon,Ukraine,"U / AR",
2016,Lebanon,Ukraine,"U / FI",3
2016,Liechtenstein,Ukraine,"G / FI",12
2016,"Sri Lanka",Ukraine,"U / FI",3
2016,"Sri Lanka",Ukraine,"U / AR",
2016,Lithuania,Ukraine,"G / FI",28
2016,Luxembourg,Ukraine,"G / JR",1
2016,Luxembourg,Ukraine,"G / FI",32
2016,Luxembourg,Ukraine,"G / RA",2
2016,Luxembourg,Ukraine,"G / AR",5
2016,Latvia,Ukraine,"G / FI",6
2016,Morocco,Ukraine,"U / FI",
2016,"Rep. of Moldova",Ukraine,"G / JR",6
2016,"Rep. of Moldova",Ukraine,"G / FI",41
2016,Mexico,Ukraine,"G / FI",2
2016,Malta,Ukraine,"G / FI",85
2016,Montenegro,Ukraine,"G / FA",4
2016,Malaysia,Ukraine,"U / FI",
2016,Netherlands,Ukraine,"G / RA",29
2016,Netherlands,Ukraine,"G / FI",323
2016,Norway,Ukraine,"G / FI",23
2016,Norway,Ukraine,"G / AR",33
2016,Norway,Ukraine,"G / RA",1
2016,Nepal,Ukraine,"U / FI",1
2016,Panama,Ukraine,"G / FI",4
2016,Peru,Ukraine,"G / FI",7
2016,Poland,Ukraine,"G / FI",589
2016,Poland,Ukraine,"G / AR",605
2016,Portugal,Ukraine,"G / FI",141
2016,Romania,Ukraine,"G / FI",10
2016,Romania,Ukraine,"G / JR",
2016,"Russian Federation",Ukraine,"G / TA",23263
2016,"Russian Federation",Ukraine,"G / FI",271
2016,"Serbia and Kosovo (S/RES/1244 (1999))",Ukraine,"G / FI",1
2016,Slovakia,Ukraine,"G / RA",10
2016,Slovakia,Ukraine,"G / FI",15
2016,Slovenia,Ukraine,"G / FI",1
2016,Sweden,Ukraine,"G / FI",544
2016,Sweden,Ukraine,"G / AR",1179
2016,Sweden,Ukraine,"G / RA",58
2016,"Syrian Arab Rep.",Ukraine,"U / FI",2
2016,"Syrian Arab Rep.",Ukraine,"U / JR",1
2016,Togo,Ukraine,"G / FA",
2016,Thailand,Ukraine,"U / AR",1
2016,Thailand,Ukraine,"U / FI",2
2016,Turkey,Ukraine,"U / FI",
2016,Uruguay,Ukraine,"G / FI",3
2016,"United States of America",Ukraine,"G / EO",123
2016,"United States of America",Ukraine,"G / IN",2227
2016,"South Africa",Ukraine,"G / AR",
2016,"South Africa",Ukraine,"G / FI",
2016,Argentina,Uruguay,"G / FI",
2016,Argentina,Uruguay,"G / AR",
2016,Argentina,Uruguay,"G / JR",
2016,Australia,Uruguay,"G / FI",
2016,Bulgaria,Uruguay,"G / FI",
2016,Brazil,Uruguay,"G / FI",3
2016,Canada,Uruguay,"G / FI",2
2016,Cuba,Uruguay,"U / FA",2
2016,Germany,Uruguay,"G / NA",4
2016,Spain,Uruguay,"G / FI",3
2016,"United Kingdom",Uruguay,"G / RA",
2016,"United Kingdom",Uruguay,"G / AR",
2016,"United Kingdom",Uruguay,"G / FI",
2016,Italy,Uruguay,"G / FI",1
2016,Mexico,Uruguay,"G / FI",1
2016,Montenegro,Uruguay,"G / FA",1
2016,Netherlands,Uruguay,"G / FI",
2016,Paraguay,Uruguay,"G / FI",1
2016,Sweden,Uruguay,"G / FI",4
2016,"United States of America",Uruguay,"G / EO",
2016,"United States of America",Uruguay,"G / IN",33
2016,Argentina,"United States of America","G / FI",2
2016,Argentina,"United States of America","G / AR",
2016,Argentina,"United States of America","G / JR",
2016,Australia,"United States of America","G / FI",21
2016,Australia,"United States of America","G / AR",3
2016,Austria,"United States of America","G / FA",1
2016,Belgium,"United States of America","G / JR",2
2016,Belgium,"United States of America","G / FI",1
2016,Belgium,"United States of America","G / RA",
2016,Brazil,"United States of America","G / FI",5
2016,Canada,"United States of America","G / FI",128
2016,Switzerland,"United States of America","G / FI",5
2016,Chile,"United States of America","G / FI",2
2016,"Costa Rica","United States of America","G / FI",7
2016,"Costa Rica","United States of America","G / AR",4
2016,Cyprus,"United States of America","G / FI",1
2016,Germany,"United States of America","G / RA",1
2016,Germany,"United States of America","G / JR",
2016,Germany,"United States of America","G / NA",12
2016,Denmark,"United States of America","G / FI",5
2016,Algeria,"United States of America","U / FI",1
2016,Egypt,"United States of America","U / FI",2
2016,Spain,"United States of America","G / FI",14
2016,Finland,"United States of America","G / RA",
2016,Finland,"United States of America","G / FI",6
2016,France,"United States of America","G / AR",4
2016,France,"United States of America","G / FI",2
2016,"United Kingdom","United States of America","G / RA",2
2016,"United Kingdom","United States of America","G / FI",42
2016,"United Kingdom","United States of America","G / AR",3
2016,Greece,"United States of America","G / FI",1
2016,Guatemala,"United States of America","G / FI",
2016,Croatia,"United States of America","G / FI",1
2016,Ireland,"United States of America","G / RA",1
2016,Ireland,"United States of America","G / SP",
2016,Ireland,"United States of America","G / FI",3
2016,Iceland,"United States of America","G / FI",6
2016,Italy,"United States of America","G / FI",
2016,"Saint Kitts and Nevis","United States of America","G / FI",5
2016,"Rep. of Korea","United States of America","G / FA",1
2016,Luxembourg,"United States of America","G / FI",1
2016,Morocco,"United States of America","U / FI",
2016,Morocco,"United States of America","U / AR",1
2016,Mexico,"United States of America","G / FI",15
2016,Malta,"United States of America","G / FI",1
2016,Malta,"United States of America","G / AR",4
2016,Malaysia,"United States of America","U / FI",2
2016,Netherlands,"United States of America","G / RA",1
2016,Netherlands,"United States of America","G / FI",5
2016,Norway,"United States of America","G / FI",2
2016,Norway,"United States of America","G / RA",1
2016,Norway,"United States of America","G / AR",2
2016,Panama,"United States of America","G / FI",
2016,Philippines,"United States of America","G / FA",1
2016,Portugal,"United States of America","G / FI",
2016,Romania,"United States of America","G / FI",
2016,"Russian Federation","United States of America","G / TA",5
2016,"Russian Federation","United States of America","G / FI",8
2016,Somalia,"United States of America","U / FI",
2016,"Serbia and Kosovo (S/RES/1244 (1999))","United States of America","G / FI",
2016,Sweden,"United States of America","G / RA",2
2016,Sweden,"United States of America","G / AR",13
2016,Sweden,"United States of America","G / FI",23
2016,Ukraine,"United States of America","G / FI",
2016,"Venezuela (Bolivarian Republic of)","United States of America","G / FI",
2016,Afghanistan,Uzbekistan,"U / FI",
2016,Argentina,Uzbekistan,"G / FI",
2016,Australia,Uzbekistan,"G / AR",3
2016,Australia,Uzbekistan,"G / FI",3
2016,Austria,Uzbekistan,"G / FA",35
2016,Azerbaijan,Uzbekistan,"G / FI",
2016,Azerbaijan,Uzbekistan,"U / FI",
2016,Belgium,Uzbekistan,"G / JR",6
2016,Belgium,Uzbekistan,"G / RA",1
2016,Belgium,Uzbekistan,"G / FI",
2016,Bulgaria,Uzbekistan,"G / FI",
2016,Belarus,Uzbekistan,"G / FI",
2016,Canada,Uzbekistan,"G / FI",35
2016,Switzerland,Uzbekistan,"G / FI",2
2016,Cyprus,Uzbekistan,"G / FI",2
2016,"Czech Rep.",Uzbekistan,"G / FI",17
2016,"Czech Rep.",Uzbekistan,"G / RA",1
2016,Germany,Uzbekistan,"G / RA",2
2016,Germany,Uzbekistan,"G / NA",89
2016,Germany,Uzbekistan,"G / JR",
2016,Denmark,Uzbekistan,"G / FI",3
2016,Denmark,Uzbekistan,"G / AR",6
2016,Egypt,Uzbekistan,"U / FI",19
2016,Egypt,Uzbekistan,"U / AR",78
2016,Spain,Uzbekistan,"G / FI",7
2016,Estonia,Uzbekistan,"G / FI",1
2016,Finland,Uzbekistan,"G / RA",
2016,Finland,Uzbekistan,"G / FI",4
2016,France,Uzbekistan,"G / FI",19
2016,France,Uzbekistan,"G / RA",4
2016,France,Uzbekistan,"G / AR",11
2016,France,Uzbekistan,"G / RA",1
2016,"United Kingdom",Uzbekistan,"G / RA",
2016,"United Kingdom",Uzbekistan,"G / AR",7
2016,"United Kingdom",Uzbekistan,"G / FI",18
2016,Georgia,Uzbekistan,"G / FI",2
2016,Ghana,Uzbekistan,"G / FI",7
2016,Greece,Uzbekistan,"G / FI",2
2016,Greece,Uzbekistan,"G / AR",1
2016,Hungary,Uzbekistan,"G / FI",1
2016,Hungary,Uzbekistan,"G / FA",
2016,India,Uzbekistan,"U / AR",2
2016,India,Uzbekistan,"U / FI",
2016,Ireland,Uzbekistan,"G / FI",2
2016,Ireland,Uzbekistan,"G / SP",
2016,Italy,Uzbekistan,"G / FI",7
2016,Kazakhstan,Uzbekistan,"G / AR",
2016,Kazakhstan,Uzbekistan,"G / FI",3
2016,Kyrgyzstan,Uzbekistan,"U / FI",
2016,Kyrgyzstan,Uzbekistan,"U / AR",
2016,Kyrgyzstan,Uzbekistan,"G / FI",17
2016,"Rep. of Korea",Uzbekistan,"G / FA",145
2016,Lebanon,Uzbekistan,"U / FI",1
2016,Lithuania,Uzbekistan,"G / FI",1
2016,Luxembourg,Uzbekistan,"G / FI",1
2016,Latvia,Uzbekistan,"G / FI",2
2016,"Rep. of Moldova",Uzbekistan,"G / FI",3
2016,"Rep. of Moldova",Uzbekistan,"G / JR",
2016,Mexico,Uzbekistan,"G / FI",1
2016,Malta,Uzbekistan,"G / AR",
2016,Malaysia,Uzbekistan,"U / FI",1
2016,Malaysia,Uzbekistan,"U / AR",6
2016,Netherlands,Uzbekistan,"G / RA",6
2016,Netherlands,Uzbekistan,"G / FI",6
2016,Norway,Uzbekistan,"G / AR",41
2016,Norway,Uzbekistan,"G / RA",9
2016,Norway,Uzbekistan,"G / FI",13
2016,Peru,Uzbekistan,"G / FI",1
2016,Philippines,Uzbekistan,"G / FA",1
2016,Poland,Uzbekistan,"G / FI",16
2016,Poland,Uzbekistan,"G / AR",7
2016,Portugal,Uzbekistan,"G / FI",
2016,Romania,Uzbekistan,"G / FI",
2016,"Russian Federation",Uzbekistan,"G / TA",80
2016,"Russian Federation",Uzbekistan,"G / FI",23
2016,"Serbia and Kosovo (S/RES/1244 (1999))",Uzbekistan,"G / FI",
2016,Sweden,Uzbekistan,"G / RA",75
2016,Sweden,Uzbekistan,"G / AR",226
2016,Sweden,Uzbekistan,"G / FI",221
2016,"Syrian Arab Rep.",Uzbekistan,"U / JR",1
2016,"Syrian Arab Rep.",Uzbekistan,"U / FI",1
2016,Thailand,Uzbekistan,"U / AR",1
2016,Thailand,Uzbekistan,"U / FI",4
2016,Turkey,Uzbekistan,"U / AR",2
2016,Turkey,Uzbekistan,"U / FI",156
2016,Ukraine,Uzbekistan,"U / FI",23
2016,Ukraine,Uzbekistan,"G / JR",19
2016,Ukraine,Uzbekistan,"G / FI",36
2016,"United States of America",Uzbekistan,"G / IN",371
2016,"United States of America",Uzbekistan,"G / EO",19
2016,Yemen,Uzbekistan,"U / FI",
2016,"South Africa",Uzbekistan,"G / FI",
2016,"United Kingdom","Holy See (the)","G / AR",
2016,"United Kingdom","Holy See (the)","G / FI",
2016,"United Kingdom","Holy See (the)","G / RA",
2016,Australia,"Saint Vincent and the Grenadines","G / FI",3
2016,Canada,"Saint Vincent and the Grenadines","G / FI",24
2016,France,"Saint Vincent and the Grenadines","G / FI",1
2016,"United Kingdom","Saint Vincent and the Grenadines","G / AR",3
2016,"United Kingdom","Saint Vincent and the Grenadines","G / FI",18
2016,"United Kingdom","Saint Vincent and the Grenadines","G / RA",
2016,"Trinidad and Tobago","Saint Vincent and the Grenadines","U / FI",2
2016,"United States of America","Saint Vincent and the Grenadines","G / EO",
2016,"United States of America","Saint Vincent and the Grenadines","G / IN",5
2016,"South Africa","Venezuela (Bolivarian Republic of)","G / FI",2
2016,Aruba,"Venezuela (Bolivarian Republic of)","U / FI",3
2016,Argentina,"Venezuela (Bolivarian Republic of)","G / FI",57
2016,Argentina,"Venezuela (Bolivarian Republic of)","G / AR",
2016,Australia,"Venezuela (Bolivarian Republic of)","G / FI",14
2016,Australia,"Venezuela (Bolivarian Republic of)","G / AR",4
2016,Austria,"Venezuela (Bolivarian Republic of)","G / FA",12
2016,Belgium,"Venezuela (Bolivarian Republic of)","G / FI",45
2016,Belgium,"Venezuela (Bolivarian Republic of)","G / RA",
2016,Belgium,"Venezuela (Bolivarian Republic of)","G / JR",1
2016,Brazil,"Venezuela (Bolivarian Republic of)","G / FI",3375
2016,Canada,"Venezuela (Bolivarian Republic of)","G / FI",566
2016,Switzerland,"Venezuela (Bolivarian Republic of)","G / FI",3
2016,Chile,"Venezuela (Bolivarian Republic of)","G / FI",245
2016,Colombia,"Venezuela (Bolivarian Republic of)","G / AR",
2016,Colombia,"Venezuela (Bolivarian Republic of)","G / FI",316
2016,"Costa Rica","Venezuela (Bolivarian Republic of)","G / FI",1423
2016,"Costa Rica","Venezuela (Bolivarian Republic of)","G / AR",122
2016,Curaçao,"Venezuela (Bolivarian Republic of)","U / FI",13
2016,Germany,"Venezuela (Bolivarian Republic of)","G / JR",
2016,Germany,"Venezuela (Bolivarian Republic of)","G / NA",88
2016,Germany,"Venezuela (Bolivarian Republic of)","G / RA",
2016,Denmark,"Venezuela (Bolivarian Republic of)","G / FI",8
2016,"Dominican Rep.","Venezuela (Bolivarian Republic of)","U / FI",19
2016,Spain,"Venezuela (Bolivarian Republic of)","G / FI",4196
2016,Finland,"Venezuela (Bolivarian Republic of)","G / FI",3
2016,Finland,"Venezuela (Bolivarian Republic of)","G / RA",
2016,France,"Venezuela (Bolivarian Republic of)","G / AR",30
2016,France,"Venezuela (Bolivarian Republic of)","G / RA",1
2016,France,"Venezuela (Bolivarian Republic of)","G / FI",264
2016,"United Kingdom","Venezuela (Bolivarian Republic of)","G / FI",25
2016,"United Kingdom","Venezuela (Bolivarian Republic of)","G / RA",
2016,"United Kingdom","Venezuela (Bolivarian Republic of)","G / AR",3
2016,Greece,"Venezuela (Bolivarian Republic of)","G / FI",11
2016,Greece,"Venezuela (Bolivarian Republic of)","G / AR",1
2016,Guatemala,"Venezuela (Bolivarian Republic of)","G / FI",6
2016,Ireland,"Venezuela (Bolivarian Republic of)","G / FI",17
2016,Ireland,"Venezuela (Bolivarian Republic of)","G / SP",3
2016,Ireland,"Venezuela (Bolivarian Republic of)","G / SP",10
2016,Ireland,"Venezuela (Bolivarian Republic of)","G / AR",7
2016,Italy,"Venezuela (Bolivarian Republic of)","G / FI",142
2016,"Rep. of Korea","Venezuela (Bolivarian Republic of)","G / FA",2
2016,Lebanon,"Venezuela (Bolivarian Republic of)","U / FI",
2016,Luxembourg,"Venezuela (Bolivarian Republic of)","G / FI",1
2016,Morocco,"Venezuela (Bolivarian Republic of)","U / FI",2
2016,Mexico,"Venezuela (Bolivarian Republic of)","G / FI",361
2016,Malta,"Venezuela (Bolivarian Republic of)","G / AR",7
